SECTOR,SHELF,REEF_NAME,REEF_ID,SITE_NO,LATITUDE,LONGITUDE,VISIT_NO,YEAR_CODE,SAMPLE_DATE,YEAR,ALGAE_COVER,HARD_CORAL_COVER,SOFT_CORAL_COVER,OTHER_COVER
CA,M,MACKAY REEF,16015S,2,-16.04495,145.65245,17,200809,9/02/2009,,53.4,28.5,6.3,11.8
CA,M,MACKAY REEF,16015S,3,-16.0474,145.649967,17,200809,9/02/2009,,55.7,27.5,7.5,9.3
CA,M,MACKAY REEF,16015S,1,-16.042633,145.65455,19,201011,29/01/2011,,55.2,36.9,2.1,5.5
CA,M,MACKAY REEF,16015S,2,-16.04495,145.65245,19,201011,29/01/2011,,55.7,30,3.7,10.1
CA,M,MACKAY REEF,16015S,3,-16.0474,145.649967,19,201011,29/01/2011,,59.45,25.63,3.61,11.32
CA,M,MACKAY REEF,16015S,1,-16.042633,145.65455,21,201213,7/01/2013,,60.2,31.8,4,4
CA,M,MACKAY REEF,16015S,2,-16.04495,145.65245,21,201213,7/01/2013,,63.9,26.2,5,4.5
CA,M,MACKAY REEF,16015S,3,-16.0474,145.649967,21,201213,7/01/2013,,59.6,28.9,5,5.9
CA,M,MACKAY REEF,16015S,1,-16.042633,145.65455,23,201415,3/03/2015,,75.9,15.4,3.1,5.6
CA,M,MACKAY REEF,16015S,2,-16.04495,145.65245,23,201415,3/03/2015,,71.8,14,3.7,10.5
CA,M,MACKAY REEF,16015S,3,-16.0474,145.649967,23,201415,3/03/2015,,72.6,15.1,4.3,8
CA,M,MACKAY REEF,16015S,1,-16.042633,145.65455,25,201617,4/12/2016,,76,17.8,2.7,3.5
CA,M,MACKAY REEF,16015S,2,-16.04495,145.65245,25,201617,4/12/2016,,67.3,22,5.6,5.1
CA,M,MACKAY REEF,16015S,3,-16.0474,145.649967,25,201617,4/12/2016,,74.6,14.4,5.4,5.6
CA,M,MACKAY REEF,16015S,1,-16.042633,145.65455,27,201819,19/02/2019,,78.02,15.13,2.89,3.97
CA,M,MACKAY REEF,16015S,2,-16.04495,145.65245,27,201819,19/02/2019,,73.59,12.96,3.19,10.25
CA,M,MACKAY REEF,16015S,3,-16.0474,145.649967,27,201819,19/02/2019,,78.08,14.58,2.72,4.62
CA,M,MACKAY REEF,16015S,1,-16.042633,145.65455,29,202021,9/01/2021,,74.77,18.22,2.7,4.31
CA,M,MACKAY REEF,16015S,2,-16.04495,145.65245,29,202021,9/01/2021,,70.06,17.37,3.4,9.18
CA,M,MACKAY REEF,16015S,3,-16.0474,145.649967,29,202021,9/01/2021,,71.5,17.55,3.18,7.76
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,1,199293,22/06/1993,,64.9,22.57,8.83,3.7
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,1,199293,22/06/1993,,55.56,19.9,20.8,3.74
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,1,199293,23/06/1993,,77.6,19.32,1.24,1.84
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,2,199394,5/02/1994,,62.78,21.04,11.84,4.33
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,2,199394,5/02/1994,,61.2,20.95,16.15,1.69
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,2,199394,5/02/1994,,78.89,18.73,1.64,0.74
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,3,199495,6/04/1995,,63.99,24.28,7.87,3.86
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,3,199495,6/04/1995,,55.85,21.36,18.25,4.55
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,3,199495,6/04/1995,,66.62,26.38,1.44,5.56
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,4,199596,21/01/1996,,56.65,24.86,11.05,7.44
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,4,199596,21/01/1996,,51.37,23.63,18.31,6.69
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,4,199596,21/01/1996,,62.72,28.59,1,7.69
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,5,199697,24/01/1997,,48.51,26.65,15.32,9.52
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,5,199697,24/01/1997,,56.05,21.52,17.42,5
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,5,199697,24/01/1997,,60.19,33.49,1.52,4.8
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,6,199798,23/01/1998,,58.11,24.16,10.24,7.5
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,6,199798,23/01/1998,,49.08,26.28,18.89,5.76
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,6,199798,24/01/1998,,61.78,31.77,0.82,5.64
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,7,199899,4/02/1999,,56.23,30.15,10.1,3.52
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,7,199899,4/02/1999,,49.26,28.83,15.71,6.2
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,7,199899,5/02/1999,,58.87,35,0.83,5.31
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,8,199900,21/01/2000,,62.59,23.1,8.67,5.65
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,8,199900,21/01/2000,,63.49,17.35,14.94,4.21
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,8,199900,21/01/2000,,63.64,29.09,0.91,6.36
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,9,200001,12/02/2001,,66.35,20.1,10.78,2.77
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,9,200001,12/02/2001,,60.06,19.55,17.01,3.39
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,9,200001,13/02/2001,,61.41,33.78,0.77,4.04
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,10,200102,27/09/2001,,57.81,27.51,11.14,3.55
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,10,200102,27/09/2001,,56.9,21.4,18.2,3.5
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,10,200102,27/09/2001,,61.87,34.56,1.51,2.06
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,11,200203,3/11/2002,,64.46,21.02,9.78,4.74
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,11,200203,3/11/2002,,55.8,21.6,17.9,4.7
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,11,200203,3/11/2002,,63.9,32.3,0.7,3.1
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,12,200304,12/01/2004,,59.54,25.6,11.6,3.26
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,12,200304,12/01/2004,,56.77,18.26,18.46,6.51
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,12,200304,12/01/2004,,62.26,31.79,1.32,4.63
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,13,200405,24/01/2005,,59.83,23.64,12.23,4.31
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,13,200405,24/01/2005,,57.6,18.5,19.8,4.1
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,13,200405,24/01/2005,,66.17,28.78,1.92,3.12
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,14,200506,20/10/2005,,63.29,24.15,8.54,4.02
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,14,200506,20/10/2005,,57.36,19.28,17.94,5.43
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,14,200506,20/10/2005,,68.75,27.28,0.8,3.17
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,15,200607,16/01/2007,,61.8,23.9,9.3,5
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,15,200607,16/01/2007,,56.06,21.22,19.62,3.1
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,15,200607,16/01/2007,,65.8,29.9,0.6,3.7
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,16,200708,29/04/2008,,59.2,23.3,12.1,5.4
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,16,200708,29/04/2008,,54.1,20,22.3,3.6
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,16,200708,29/04/2008,,63.61,30.01,1.31,5.07
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,17,200809,11/05/2009,,58.43,27.25,10.31,4.01
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,17,200809,11/05/2009,,55.2,20.8,20.5,3.5
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,17,200809,11/05/2009,,69.4,25.8,2,2.8
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,18,200910,23/11/2009,,50.25,29.23,14.52,6.01
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,18,200910,23/11/2009,,52.2,24.8,18.9,4.1
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,18,200910,23/11/2009,,63.3,32.5,0.9,3.3
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,19,201011,31/01/2011,,63.3,21.4,10.6,4.7
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,19,201011,31/01/2011,,49.9,21.5,22,6.6
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,19,201011,31/01/2011,,58.6,36.7,0.9,3.8
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,20,201112,19/02/2012,,62.3,23.1,9.7,4.9
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,20,201112,19/02/2012,,61.7,14.9,18,5.4
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,20,201112,19/02/2012,,74.7,20.1,1.2,4
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,21,201213,12/01/2013,,61.4,24.3,11,3.3
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,21,201213,12/01/2013,,58.7,18.8,14.9,7.6
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,21,201213,12/01/2013,,74.28,22.42,1,2.3
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,22,201314,17/03/2014,,60.4,26,9.9,3.7
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,22,201314,17/03/2014,,58.9,19.7,17.4,4
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,22,201314,17/03/2014,,64.7,32,1,2.3
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,23,201415,28/02/2015,,56.6,28.4,11,4
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,23,201415,1/03/2015,,58.4,21,16.1,4.5
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,23,201415,1/03/2015,,67.43,28.96,1.3,2.31
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,24,201516,4/12/2015,,58.6,29.5,8.1,3.8
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,24,201516,4/12/2015,,55.64,20.94,19.42,4.01
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,24,201516,4/12/2015,,50.2,47.3,1.2,1.3
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,25,201617,16/09/2016,,61.8,26.4,7.6,4.2
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,25,201617,16/09/2016,,63.6,18.7,13.4,4.3
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,25,201617,16/09/2016,,63.5,33.2,0.4,2.9
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,26,201718,14/12/2017,,80,8.5,7.6,3.9
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,26,201718,15/12/2017,,79.3,7.9,9.2,3.6
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,26,201718,15/12/2017,,84.4,11.9,0.8,2.9
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,27,201819,22/02/2019,,78.21,8.81,9.22,3.76
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,27,201819,22/02/2019,,76.92,8.87,8.84,5.38
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,27,201819,22/02/2019,,82.48,12.48,2.33,2.71
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,28,201920,12/02/2020,,75.38,11.93,9.2,3.5
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,28,201920,12/02/2020,,73.08,10.51,11.41,5
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,28,201920,13/02/2020,,81.63,14.21,1.49,2.66
CA,M,HASTINGS REEF,16057S,1,-16.49935,146.022667,29,202021,14/01/2021,,76.1,13.8,6.7,3.4
CA,M,HASTINGS REEF,16057S,2,-16.503033,146.026567,29,202021,14/01/2021,,72.3,8.45,11.66,7.59
CA,M,HASTINGS REEF,16057S,3,-16.506817,146.02995,29,202021,22/01/2021,,77.95,17.16,1.7,3.19
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,1,199293,24/06/1993,,47.05,17.45,28.86,6.64
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,1,199293,24/06/1993,,49.27,16.43,27.61,6.69
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,1,199293,24/06/1993,,58.15,9.18,24.72,7.95
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,2,199394,6/02/1994,,44.47,18.4,31.91,5.22
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,2,199394,6/02/1994,,43.2,20.14,25.6,11.07
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,2,199394,6/02/1994,,61.33,8.07,18.67,11.94
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,3,199495,8/04/1995,,39.25,22.02,32.7,6.03
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,3,199495,8/04/1995,,42.08,23.25,28.54,6.13
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,3,199495,8/04/1995,,48.39,14.07,27.96,9.58
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,4,199596,22/01/1996,,33.9,25.25,32.43,8.42
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,4,199596,22/01/1996,,32.75,24.67,35.22,7.36
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,4,199596,22/01/1996,,49.64,15.13,25.75,9.48
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,5,199697,16/01/1997,,37.04,24.85,29.97,8.14
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,5,199697,16/01/1997,,34.84,26.03,29.32,9.81
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,5,199697,16/01/1997,,42.05,20.96,26.25,10.74
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,6,199798,22/01/1998,,30.78,25.43,31.98,11.81
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,6,199798,22/01/1998,,35.06,24.4,28.47,12.08
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,6,199798,23/01/1998,,41.63,20.23,30.5,7.64
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,7,199899,5/02/1999,,29.89,31.3,31.26,7.55
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,7,199899,6/02/1999,,35.28,25.95,32.44,6.33
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,7,199899,6/02/1999,,41.53,19.78,31.09,7.59
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,8,199900,30/01/2000,,38.9,25.6,29.41,6.09
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,8,199900,30/01/2000,,41.76,22.24,30.86,5.14
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,8,199900,30/01/2000,,46.58,16.73,28.84,7.84
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,9,200001,11/02/2001,,41.4,25.14,28.07,5.4
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,9,200001,11/02/2001,,42.95,23.24,28.84,4.97
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,9,200001,13/02/2001,,34.43,23.4,33.87,8.3
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,10,200102,27/09/2001,,39.12,25.05,30.44,5.38
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,10,200102,27/09/2001,,38.39,25.92,28.49,7.21
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,10,200102,27/09/2001,,41.17,19.54,35.28,4
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,11,200203,2/11/2002,,40.8,26.99,26.19,6.02
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,11,200203,2/11/2002,,40.78,19.95,32.5,6.77
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,11,200203,2/11/2002,,42.33,21.66,30.99,5.02
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,12,200304,11/01/2004,,44.88,20.98,29.97,4.17
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,12,200304,11/01/2004,,39.61,21.76,29.52,9.11
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,12,200304,11/01/2004,,38.52,23.35,31.48,6.66
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,13,200405,25/01/2005,,48.6,24.1,24.98,2.33
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,13,200405,25/01/2005,,43.17,24.62,26.98,5.22
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,13,200405,25/01/2005,,41.82,20.38,33.39,4.41
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,15,200607,17/01/2007,,47.7,18.9,29.6,3.8
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,15,200607,17/01/2007,,47.54,23.52,21.73,7.21
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,15,200607,17/01/2007,,42.4,21.5,31.7,4.4
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,17,200809,6/01/2009,,41.6,23.8,30.2,4.4
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,17,200809,6/01/2009,,38.13,23.23,32.23,6.41
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,17,200809,6/01/2009,,39.3,22.5,36.2,2
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,19,201011,6/02/2011,,53.5,12.5,25.2,8.8
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,19,201011,7/02/2011,,49.9,19.6,22.4,8.1
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,19,201011,6/02/2011,,52.3,9.1,24.5,14.1
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,21,201213,13/01/2013,,61.7,12.1,23.6,2.6
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,21,201213,13/01/2013,,52.6,17,22.2,8.2
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,21,201213,13/01/2013,,60.3,11.1,24.8,3.8
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,23,201415,27/02/2015,,51.5,20.4,25.3,2.8
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,23,201415,28/02/2015,,45.6,18.2,28.8,7.4
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,23,201415,27/02/2015,,62.2,12.9,19.1,5.8
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,25,201617,17/12/2016,,58.4,24.6,14.8,2.2
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,25,201617,18/12/2016,,45.7,24.1,24.4,5.8
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,25,201617,18/12/2016,,58.6,13.8,20.4,7.2
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,27,201819,25/05/2019,,78.97,8.27,11.76,1
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,27,201819,25/05/2019,,71.79,11.95,13.01,3.24
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,27,201819,25/05/2019,,76.76,5.25,12.4,5.58
CA,M,MICHAELMAS REEF,16060S,1,-16.54865,146.05,29,202021,21/01/2021,,67.68,14.74,15,2.57
CA,M,MICHAELMAS REEF,16060S,2,-16.5515,146.054017,29,202021,21/01/2021,,62.38,17.4,17.05,3.18
CA,M,MICHAELMAS REEF,16060S,3,-16.555367,146.056867,29,202021,21/01/2021,,74.64,14.92,8.65,1.79
CA,M,ARLINGTON REEF,16064S,1,-16.6461,146.1107,14,200506,21/10/2005,,59,13.5,22.3,5.2
CA,M,ARLINGTON REEF,16064S,2,-16.6488,146.112667,14,200506,21/10/2005,,60.42,18.87,17.31,3.4
CA,M,ARLINGTON REEF,16064S,3,-16.652383,146.113983,14,200506,21/10/2005,,53.7,21.4,21.7,3.2
CA,M,ARLINGTON REEF,16064S,1,-16.6461,146.1107,16,200708,30/04/2008,,49.49,17.36,28.38,4.76
CA,M,ARLINGTON REEF,16064S,2,-16.6488,146.112667,16,200708,30/04/2008,,56.2,26.38,15.99,1.43
CA,M,ARLINGTON REEF,16064S,3,-16.652383,146.113983,16,200708,30/04/2008,,53.63,18.63,24.22,3.52
CA,M,ARLINGTON REEF,16064S,1,-16.6461,146.1107,18,200910,24/11/2009,,50.8,15.8,29.4,4
CA,M,ARLINGTON REEF,16064S,2,-16.6488,146.112667,18,200910,24/11/2009,,53.4,25.6,19.2,1.8
CA,M,ARLINGTON REEF,16064S,3,-16.652383,146.113983,18,200910,24/11/2009,,43.6,22.9,30.2,3.3
CA,M,ARLINGTON REEF,16064S,1,-16.6461,146.1107,20,201112,20/02/2012,,58.3,11.1,26.3,4.3
CA,M,ARLINGTON REEF,16064S,2,-16.6488,146.112667,20,201112,20/02/2012,,60.4,18.1,19.7,1.8
CA,M,ARLINGTON REEF,16064S,3,-16.652383,146.113983,20,201112,20/02/2012,,52.5,17.4,27.5,2.6
CA,M,ARLINGTON REEF,16064S,1,-16.6461,146.1107,22,201314,18/03/2014,,47.54,13.31,35.04,4.1
CA,M,ARLINGTON REEF,16064S,2,-16.6488,146.112667,22,201314,18/03/2014,,50.3,23.4,23.6,2.7
CA,M,ARLINGTON REEF,16064S,3,-16.652383,146.113983,22,201314,18/03/2014,,52.2,18.5,25.7,3.6
CA,M,ARLINGTON REEF,16064S,1,-16.6461,146.1107,24,201516,5/12/2015,,37.3,22.7,35.6,4.4
CA,M,ARLINGTON REEF,16064S,2,-16.6488,146.112667,24,201516,5/12/2015,,50.06,28.54,18.7,2.7
CA,M,ARLINGTON REEF,16064S,3,-16.652383,146.113983,24,201516,5/12/2015,,49.4,22.2,25.5,2.9
CA,M,ARLINGTON REEF,16064S,1,-16.6461,146.1107,25,201617,17/09/2016,,49.3,18.6,28.8,3.3
CA,M,ARLINGTON REEF,16064S,2,-16.6488,146.112667,25,201617,18/09/2016,,54.2,26.5,16,3.3
CA,M,ARLINGTON REEF,16064S,3,-16.652383,146.113983,25,201617,18/09/2016,,57.3,16.9,22.6,3.2
CA,M,ARLINGTON REEF,16064S,1,-16.6461,146.1107,26,201718,13/12/2017,,70,9.5,18,2.5
CA,M,ARLINGTON REEF,16064S,2,-16.6488,146.112667,26,201718,13/12/2017,,74.8,12.9,11,1.3
CA,M,ARLINGTON REEF,16064S,3,-16.652383,146.113983,26,201718,13/12/2017,,74.7,10.4,12.7,2.2
CA,M,ARLINGTON REEF,16064S,1,-16.6461,146.1107,28,201920,13/02/2020,,63.8,10.4,21.8,4
CA,M,ARLINGTON REEF,16064S,2,-16.6488,146.112667,28,201920,13/02/2020,,68.64,13.86,15.24,2.26
CA,M,ARLINGTON REEF,16064S,3,-16.652383,146.113983,28,201920,14/02/2020,,64.43,13.18,19.41,2.97
CA,M,THETFORD REEF,16068S,1,-16.7988,146.198117,2,199394,8/02/1994,,64.22,15.47,13.77,6.54
CA,M,THETFORD REEF,16068S,2,-16.801417,146.200017,2,199394,8/02/1994,,69.29,14.38,10.21,6.13
CA,M,THETFORD REEF,16068S,3,-16.804833,146.2015,2,199394,9/02/1994,,58.93,17.68,17.6,5.78
CA,M,THETFORD REEF,16068S,1,-16.7988,146.198117,3,199495,5/04/1995,,60.78,16.7,15.97,6.55
CA,M,THETFORD REEF,16068S,2,-16.801417,146.200017,3,199495,5/04/1995,,67.45,15.36,12.83,4.35
CA,M,THETFORD REEF,16068S,3,-16.804833,146.2015,3,199495,5/04/1995,,52.71,24.57,18.27,4.45
CA,M,THETFORD REEF,16068S,1,-16.7988,146.198117,4,199596,4/03/1996,,58.06,19.31,13.63,9.01
CA,M,THETFORD REEF,16068S,2,-16.801417,146.200017,4,199596,4/03/1996,,62.7,21.2,10.8,5.3
CA,M,THETFORD REEF,16068S,3,-16.804833,146.2015,4,199596,4/03/1996,,47.17,25.79,20.28,6.76
CA,M,THETFORD REEF,16068S,1,-16.7988,146.198117,5,199697,1/02/1997,,57.18,20.34,15.81,6.66
CA,M,THETFORD REEF,16068S,2,-16.801417,146.200017,5,199697,1/02/1997,,58.36,24.62,11.73,5.29
CA,M,THETFORD REEF,16068S,3,-16.804833,146.2015,5,199697,1/02/1997,,42.72,33.71,17.35,6.22
CA,M,THETFORD REEF,16068S,1,-16.7988,146.198117,6,199798,4/02/1998,,50.5,24.1,18.3,7.1
CA,M,THETFORD REEF,16068S,2,-16.801417,146.200017,6,199798,4/02/1998,,51.55,27.82,12.91,7.71
CA,M,THETFORD REEF,16068S,3,-16.804833,146.2015,6,199798,4/02/1998,,35.74,39.28,19.3,5.68
CA,M,THETFORD REEF,16068S,1,-16.7988,146.198117,7,199899,7/02/1999,,44.42,30.45,17.9,7.23
CA,M,THETFORD REEF,16068S,2,-16.801417,146.200017,7,199899,7/02/1999,,46.38,34.41,14.48,4.72
CA,M,THETFORD REEF,16068S,3,-16.804833,146.2015,7,199899,7/02/1999,,31.42,43.32,19,6.26
CA,M,THETFORD REEF,16068S,1,-16.7988,146.198117,8,199900,1/02/2000,,65.97,14.56,14.16,5.31
CA,M,THETFORD REEF,16068S,2,-16.801417,146.200017,8,199900,1/02/2000,,64.09,21.94,11.17,2.8
CA,M,THETFORD REEF,16068S,3,-16.804833,146.2015,8,199900,1/02/2000,,43.34,32.37,20.79,3.5
CA,M,THETFORD REEF,16068S,1,-16.7988,146.198117,10,200102,26/09/2001,,78.16,4.57,13.83,3.44
CA,M,THETFORD REEF,16068S,2,-16.801417,146.200017,10,200102,26/09/2001,,80.75,5.21,12.55,1.5
CA,M,THETFORD REEF,16068S,3,-16.804833,146.2015,10,200102,26/09/2001,,72.52,7.47,16.67,3.34
CA,M,THETFORD REEF,16068S,1,-16.7988,146.198117,11,200203,1/11/2002,,80.3,2.9,13.1,3.7
CA,M,THETFORD REEF,16068S,2,-16.801417,146.200017,11,200203,1/11/2002,,84.58,4.8,8.51,2.1
CA,M,THETFORD REEF,16068S,3,-16.804833,146.2015,11,200203,1/11/2002,,76.43,3.84,16.6,3.13
CA,M,THETFORD REEF,16068S,1,-16.7988,146.198117,12,200304,17/01/2004,,78.66,3.21,13.93,4.21
CA,M,THETFORD REEF,16068S,2,-16.801417,146.200017,12,200304,17/01/2004,,78.18,6.02,11.3,4.5
CA,M,THETFORD REEF,16068S,3,-16.804833,146.2015,12,200304,17/01/2004,,70.17,7.6,16.05,6.18
