REEF_ID,SECTOR,SHELF,REEF_NAME,LATITUDE,LONGITUDE,SITE_NO,SITE_LATITUDE,SITE_LONGITUDE,REPORT_YEAR,P_CODE,YEAR_CODE,VISIT_NO,SAMPLE_DATE,SAMPLE_YEAR,SAMPLE_MONTH,TEMPERATURE,TEMPERATURE_YEAR_AVE,MEDIAN_LIVE_CORAL,MEDIAN_SOFT_CORAL,MEDIAN_DEAD_CORAL,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,TOWS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,SITE_SAMPLE_DATE,ALGAE_COVER,HARD_CORAL_COVER,SOFT_CORAL_COVER,OTHER_COVER
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2013,RM,201213,21,1/12/2013,2013,1,32.7,29.6,15,7.5,0,15.724,9.671,0.724,0,38,0,5,0.131578947,1/12/2013,61.4,24.3,11,3.3
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2014,RMRAP,201314,22,17/03/2014,2014,3,30.1,29.3,15,7.5,2.5,16.545,9.636,1.773,1,55,0.018,11,0.2,17/03/2014,60.4,26,9.9,3.7
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2015,RM,201415,23,28/02/2015,2015,2,31.5,29.5,15,15,0,18.097,11.53,1.157,0,67,0,12,0.179104478,28/02/2015,56.6,28.4,11,4
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2016,RMRAP,201516,24,12/04/2015,2015,12,30.9,29.5,25,15,0,22.407,15,0,0,67,0,5,0.074626866,12/04/2015,58.6,29.5,8.1,3.8
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2017,RM,201617,25,17/09/2016,2016,9,29,30.2,15,7.5,2.5,17.568,10.236,4.899,0,74,0,27,0.364864865,16/09/2016,61.8,26.4,7.6,4.2
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2018,RMRAP,201718,26,14/12/2017,2017,12,33.1,29.9,7.5,7.5,1.25,8.276,6.638,1.25,0,58,0,9,0.155172414,14/12/2017,80,8.5,7.6,3.9
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2019,RM,201819,27,21/02/2019,2019,2,33,29.5,2.5,2.5,2.5,5.551,6.695,1.398,0,59,0,8,0.13559322,22/02/2019,78.21,8.81,9.22,3.76
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2020,RAP,201920,28,2/12/2020,2020,2,33.5,30.1,2.5,2.5,0,4.331,5.246,0.246,0,71,0,32,0.450704225,2/12/2020,75.38,11.93,9.2,3.5
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2021,RM,202021,29,14/01/2021,2021,1,31,30,15,15,0,15.885,15.808,0.077,0,65,0,3,0.046153846,14/01/2021,76.1,13.8,6.7,3.4
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2022,RAP,204122,31,21/02/2022,2022,2,,,,,,,,,,,,,,21/02/2022,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2023,RAP,204223,32,8/04/2023,2023,4,,,,,,,,,,,,,,8/04/2023,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2024,RM,204324,33,26/10/2024,2024,10,,,,,,,,,,,,,,26/10/2024,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2025,RM,204425,34,14/01/2025,2025,1,,,,,,,,,,,,,,14/01/2025,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,1,-16.49935,146.022667,2026,RM,204526,35,8/10/2026,2026,10,,,,,,,,,,,,,,8/10/2026,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,1993,RM,199293,1,9/08/1992,1992,9,29.3,29.4,5,0,0,12.295,0,1.475,1,61,0.016,0,0,22/06/1993,55.56,19.9,20.8,3.74
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,1994,RM,199394,2,2/06/1994,1994,2,31.2,29.1,15,0,0,13.008,0,0.381,0,59,0,0,0,2/05/1994,61.2,20.95,16.15,1.69
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,1995,RM,199495,3,4/07/1995,1995,4,31.2,29.4,15,0,0,20.444,0,0.847,0,62,0,0,0,4/06/1995,55.85,21.36,18.25,4.55
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,1996,RM,199596,4,20/01/1996,1996,1,32.3,29.3,7.5,0,0,13.465,0,0.702,0,57,0,0,0,21/01/1996,51.37,23.63,18.31,6.69
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,1997,RM,199697,5,24/01/1997,1997,1,30.5,28.6,15,0,0,14.423,0,0.654,2,65,0.031,0,0,24/01/1997,56.05,21.52,17.42,5
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,1998,RM,199798,6,23/01/1998,1998,1,31.5,30,7.5,2.5,2.5,10.216,5.345,1.552,0,58,0,0,0,23/01/1998,49.08,26.28,18.89,5.76
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,1999,RM,199899,7,2/04/1999,1999,2,30.9,29,7.5,7.5,2.5,12.008,8.934,1.885,2,61,0.033,0,0,2/04/1999,49.26,28.83,15.71,6.2
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2000,RM,199900,8,19/01/2000,2000,1,31.3,28.7,15,2.5,2.5,18.611,5.88,2.639,12,54,0.222,0,0,21/01/2000,63.49,17.35,14.94,4.21
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2001,RM,200001,9,2/12/2001,2001,2,29.4,29.4,15,7.5,2.5,15.04,8.016,1.706,9,63,0.143,0,0,2/12/2001,60.06,19.55,17.01,3.39
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2002,RM,200102,10,27/09/2001,2001,9,29,29.4,11.25,2.5,2.5,13.105,5.766,1.411,29,62,0.468,0,0,27/09/2001,56.9,21.4,18.2,3.5
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2003,RM,200203,11,11/03/2002,2002,11,31.6,29.8,7.5,7.5,0,11.083,8.167,1.042,0,60,0,0,0,11/03/2002,55.8,21.6,17.9,4.7
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2004,RM,200304,12,1/11/2004,2004,1,31.9,29.1,7.5,2.5,2.5,11.229,7.754,1.695,0,59,0,0,0,1/12/2004,56.77,18.26,18.46,6.51
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2005,RM,200405,13,24/01/2005,2005,1,30.4,29.4,7.5,2.5,0,10.391,6.25,1.211,0,64,0,0,0,24/01/2005,57.6,18.5,19.8,4.1
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2006,RMRAP,200506,14,20/10/2005,2005,10,30.9,29.4,7.5,7.5,2.5,12.008,9.262,1.721,0,61,0,4,0.06557377,20/10/2005,57.36,19.28,17.94,5.43
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2007,RM,200607,15,15/01/2007,2007,1,32,29.3,15,7.5,0,15.395,9.737,0.877,0,57,0,5,0.087719298,16/01/2007,56.06,21.22,19.62,3.1
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2008,RMRAP,200708,16,29/04/2008,2008,4,29.5,29.4,15,7.5,0,12.964,9.435,0.766,0,62,0,7,0.112903226,29/04/2008,54.1,20,22.3,3.6
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2009,RM,202809,18,24/01/2009,2009,1,,,,,,,,,,,,,,24/01/2009,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2010,RMRAP,200910,18,23/11/2009,2009,11,29.9,29.7,15,2.5,2.5,15.75,7,1.708,0,60,0,9,0.15,23/11/2009,52.2,24.8,18.9,4.1
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2011,RAP,203011,20,22/10/2011,2011,10,,,,,,,,,,,,,,22/10/2011,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2012,RMRAP,201112,20,19/02/2012,2012,2,31.9,29.4,15,7.5,2.5,14.821,10.938,2.366,0,56,0,13,0.232142857,19/02/2012,61.7,14.9,18,5.4
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2013,RM,201213,21,1/12/2013,2013,1,32.7,29.6,15,7.5,0,15.724,9.671,0.724,0,38,0,5,0.131578947,1/12/2013,58.7,18.8,14.9,7.6
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2014,RMRAP,201314,22,17/03/2014,2014,3,30.1,29.3,15,7.5,2.5,16.545,9.636,1.773,1,55,0.018,11,0.2,17/03/2014,58.9,19.7,17.4,4
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2015,RM,201415,23,28/02/2015,2015,2,31.5,29.5,15,15,0,18.097,11.53,1.157,0,67,0,12,0.179104478,3/01/2015,58.4,21,16.1,4.5
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2016,RMRAP,201516,24,12/04/2015,2015,12,30.9,29.5,25,15,0,22.407,15,0,0,67,0,5,0.074626866,12/04/2015,55.64,20.94,19.42,4.01
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2017,RM,201617,25,17/09/2016,2016,9,29,30.2,15,7.5,2.5,17.568,10.236,4.899,0,74,0,27,0.364864865,16/09/2016,63.6,18.7,13.4,4.3
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2018,RMRAP,201718,26,14/12/2017,2017,12,33.1,29.9,7.5,7.5,1.25,8.276,6.638,1.25,0,58,0,9,0.155172414,15/12/2017,79.3,7.9,9.2,3.6
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2019,RM,201819,27,21/02/2019,2019,2,33,29.5,2.5,2.5,2.5,5.551,6.695,1.398,0,59,0,8,0.13559322,22/02/2019,76.92,8.87,8.84,5.38
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2020,RAP,201920,28,2/12/2020,2020,2,33.5,30.1,2.5,2.5,0,4.331,5.246,0.246,0,71,0,32,0.450704225,2/12/2020,73.08,10.51,11.41,5
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2021,RM,202021,29,14/01/2021,2021,1,31,30,15,15,0,15.885,15.808,0.077,0,65,0,3,0.046153846,14/01/2021,72.3,8.45,11.66,7.59
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2022,RAP,204122,31,4/12/2022,2022,12,,,,,,,,,,,,,,4/12/2022,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2023,RM,204223,32,5/12/2023,2023,12,,,,,,,,,,,,,,5/12/2023,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2024,RM,204324,33,13/10/2024,2024,10,,,,,,,,,,,,,,13/10/2024,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2025,RM,204425,34,26/02/2025,2025,2,,,,,,,,,,,,,,26/02/2025,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,2,-16.503033,146.026567,2026,RM,204526,35,5/03/2026,2026,3,,,,,,,,,,,,,,5/03/2026,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,1993,RM,199293,1,9/08/1992,1992,9,29.3,29.4,5,0,0,12.295,0,1.475,1,61,0.016,0,0,23/06/1993,77.6,19.32,1.24,1.84
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,1994,RM,199394,2,2/06/1994,1994,2,31.2,29.1,15,0,0,13.008,0,0.381,0,59,0,0,0,2/05/1994,78.89,18.73,1.64,0.74
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,1995,RM,199495,3,4/07/1995,1995,4,31.2,29.4,15,0,0,20.444,0,0.847,0,62,0,0,0,4/06/1995,66.62,26.38,1.44,5.56
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,1996,RM,199596,4,20/01/1996,1996,1,32.3,29.3,7.5,0,0,13.465,0,0.702,0,57,0,0,0,21/01/1996,62.72,28.59,1,7.69
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,1997,RM,199697,5,24/01/1997,1997,1,30.5,28.6,15,0,0,14.423,0,0.654,2,65,0.031,0,0,24/01/1997,60.19,33.49,1.52,4.8
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,1998,RM,199798,6,23/01/1998,1998,1,31.5,30,7.5,2.5,2.5,10.216,5.345,1.552,0,58,0,0,0,24/01/1998,61.78,31.77,0.82,5.64
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,1999,RM,199899,7,2/04/1999,1999,2,30.9,29,7.5,7.5,2.5,12.008,8.934,1.885,2,61,0.033,0,0,2/05/1999,58.87,35,0.83,5.31
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2000,RM,199900,8,19/01/2000,2000,1,31.3,28.7,15,2.5,2.5,18.611,5.88,2.639,12,54,0.222,0,0,21/01/2000,63.64,29.09,0.91,6.36
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2001,RM,200001,9,2/12/2001,2001,2,29.4,29.4,15,7.5,2.5,15.04,8.016,1.706,9,63,0.143,0,0,13/02/2001,61.41,33.78,0.77,4.04
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2002,RM,200102,10,27/09/2001,2001,9,29,29.4,11.25,2.5,2.5,13.105,5.766,1.411,29,62,0.468,0,0,27/09/2001,61.87,34.56,1.51,2.06
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2003,RM,200203,11,11/03/2002,2002,11,31.6,29.8,7.5,7.5,0,11.083,8.167,1.042,0,60,0,0,0,11/03/2002,63.9,32.3,0.7,3.1
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2004,RM,200304,12,1/11/2004,2004,1,31.9,29.1,7.5,2.5,2.5,11.229,7.754,1.695,0,59,0,0,0,1/12/2004,62.26,31.79,1.32,4.63
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2005,RM,200405,13,24/01/2005,2005,1,30.4,29.4,7.5,2.5,0,10.391,6.25,1.211,0,64,0,0,0,24/01/2005,66.17,28.78,1.92,3.12
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2006,RMRAP,200506,14,20/10/2005,2005,10,30.9,29.4,7.5,7.5,2.5,12.008,9.262,1.721,0,61,0,4,0.06557377,20/10/2005,68.75,27.28,0.8,3.17
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2007,RM,200607,15,15/01/2007,2007,1,32,29.3,15,7.5,0,15.395,9.737,0.877,0,57,0,5,0.087719298,16/01/2007,65.8,29.9,0.6,3.7
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2008,RMRAP,200708,16,29/04/2008,2008,4,29.5,29.4,15,7.5,0,12.964,9.435,0.766,0,62,0,7,0.112903226,29/04/2008,63.61,30.01,1.31,5.07
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2009,RM,202809,18,20/12/2009,2009,12,,,,,,,,,,,,,,20/12/2009,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2010,RMRAP,200910,18,23/11/2009,2009,11,29.9,29.7,15,2.5,2.5,15.75,7,1.708,0,60,0,9,0.15,23/11/2009,63.3,32.5,0.9,3.3
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2011,RMRAP,203011,20,8/12/2011,2011,12,,,,,,,,,,,,,,8/12/2011,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2012,RMRAP,201112,20,19/02/2012,2012,2,31.9,29.4,15,7.5,2.5,14.821,10.938,2.366,0,56,0,13,0.232142857,19/02/2012,74.7,20.1,1.2,4
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2013,RM,201213,21,1/12/2013,2013,1,32.7,29.6,15,7.5,0,15.724,9.671,0.724,0,38,0,5,0.131578947,1/12/2013,74.28,22.42,1,2.3
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2014,RMRAP,201314,22,17/03/2014,2014,3,30.1,29.3,15,7.5,2.5,16.545,9.636,1.773,1,55,0.018,11,0.2,17/03/2014,64.7,32,1,2.3
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2015,RM,201415,23,28/02/2015,2015,2,31.5,29.5,15,15,0,18.097,11.53,1.157,0,67,0,12,0.179104478,3/01/2015,67.43,28.96,1.3,2.31
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2016,RMRAP,201516,24,12/04/2015,2015,12,30.9,29.5,25,15,0,22.407,15,0,0,67,0,5,0.074626866,12/04/2015,50.2,47.3,1.2,1.3
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2017,RM,201617,25,17/09/2016,2016,9,29,30.2,15,7.5,2.5,17.568,10.236,4.899,0,74,0,27,0.364864865,16/09/2016,63.5,33.2,0.4,2.9
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2018,RMRAP,201718,26,14/12/2017,2017,12,33.1,29.9,7.5,7.5,1.25,8.276,6.638,1.25,0,58,0,9,0.155172414,15/12/2017,84.4,11.9,0.8,2.9
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2019,RM,201819,27,21/02/2019,2019,2,33,29.5,2.5,2.5,2.5,5.551,6.695,1.398,0,59,0,8,0.13559322,22/02/2019,82.48,12.48,2.33,2.71
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2020,RAP,201920,28,2/12/2020,2020,2,33.5,30.1,2.5,2.5,0,4.331,5.246,0.246,0,71,0,32,0.450704225,13/02/2020,81.63,14.21,1.49,2.66
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2021,RM,202021,29,14/01/2021,2021,1,31,30,15,15,0,15.885,15.808,0.077,0,65,0,3,0.046153846,22/01/2021,77.95,17.16,1.7,3.19
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2022,RM,204122,31,20/01/2022,2022,1,,,,,,,,,,,,,,20/01/2022,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2023,RAP,204223,32,12/05/2023,2023,5,,,,,,,,,,,,,,12/05/2023,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2024,RMRAP,204324,33,4/02/2024,2024,2,,,,,,,,,,,,,,4/02/2024,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2025,RM,204425,34,28/11/2025,2025,11,,,,,,,,,,,,,,28/11/2025,,,,
16057S,CA,M,HASTINGS REEF,-16.516667,146.016667,3,-16.506817,146.02995,2026,RM,204526,35,1/11/2026,2026,11,,,,,,,,,,,,,,1/11/2026,,,,
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,1993,RM,199293,1,9/06/1992,1992,9,29.3,29.4,5,0,0,9.315,0,1.169,2,124,0.016,0,0,24/06/1993,47.05,17.45,28.86,6.64
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,1994,RM,199394,2,15/02/1994,1994,2,31.2,29.1,7.5,0,0,9.307,0,0.842,2,101,0.02,0,0,2/06/1994,44.47,18.4,31.91,5.22
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,1995,RM,199495,3,4/07/1995,1995,4,31.2,29.4,7.5,0,0,11.881,0,0.561,5,107,0.047,0,0,4/08/1995,39.25,22.02,32.7,6.03
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,1996,RM,199596,4,22/01/1996,1996,1,32.3,29.3,2.5,0,0,7.905,0,0.473,1,111,0.009,0,0,22/01/1996,33.9,25.25,32.43,8.42
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,1997,RM,199697,5,17/01/1997,1997,1,30.5,28.6,15,0,0,15.714,0,0.786,2,105,0.019,0,0,16/01/1997,37.04,24.85,29.97,8.14
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,1998,RM,199798,6,22/01/1998,1998,1,31.5,30,7.5,2.5,0,7.754,8.975,0.918,10,128,0.078,0,0,22/01/1998,30.78,25.43,31.98,11.81
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,1999,RM,199899,7,2/05/1999,1999,2,30.9,29,7.5,7.5,2.5,8.874,11.329,1.577,15,111,0.135,0,0,2/05/1999,29.89,31.3,31.26,7.55
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2000,RM,199900,8,29/01/2000,2000,1,31.3,28.7,7.5,7.5,2.5,10.542,9.792,1.542,6,120,0.05,0,0,30/01/2000,38.9,25.6,29.41,6.09
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2001,RM,200001,9,2/11/2001,2001,2,29.4,29.4,15,7.5,0,13.569,12.48,0.565,1,124,0.008,0,0,2/11/2001,41.4,25.14,28.07,5.4
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2002,RM,200102,10,29/09/2001,2001,9,29,29.4,7.5,7.5,0,10.958,9.743,0.678,2,107,0.019,0,0,27/09/2001,39.12,25.05,30.44,5.38
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2003,RM,200203,11,11/04/2002,2002,11,31.6,29.8,7.5,7.5,0,10.754,9.828,1.142,0,116,0,0,0,11/02/2002,40.8,26.99,26.19,6.02
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2004,RM,200304,12,1/10/2004,2004,1,31.9,29.1,7.5,7.5,2.5,10.42,7.14,1.92,0,125,0,0,0,1/11/2004,44.88,20.98,29.97,4.17
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2005,RM,200405,13,25/01/2005,2005,1,30.4,29.4,15,7.5,2.5,11.944,13.218,1.412,0,108,0,0,0,25/01/2005,48.6,24.1,24.98,2.33
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2006,RM,202506,15,23/03/2006,2006,3,,,,,,,,,,,,,,23/03/2006,,,,
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2007,RM,200607,15,14/01/2007,2007,1,32,29.3,15,7.5,0,12.346,13.465,0.855,0,114,0,5,0.043859649,17/01/2007,47.7,18.9,29.6,3.8
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2008,RM,202708,17,19/09/2008,2008,9,,,,,,,,,,,,,,19/09/2008,,,,
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2009,RM,200809,17,1/07/2009,2009,1,30.9,29.7,15,7.5,2.5,15.317,12.897,1.786,0,126,0,23,0.182539683,1/06/2009,41.6,23.8,30.2,4.4
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2010,RM,202910,19,9/03/2010,2010,3,,,,,,,,,,,,,,9/03/2010,,,,
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2011,RM,203011,20,13/02/2011,2011,2,,,,,,,,,,,,,,13/02/2011,,,,
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2012,RAP,203112,21,6/10/2012,2012,10,,,,,,,,,,,,,,6/10/2012,,,,
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2013,RM,201213,21,14/01/2013,2013,1,32.7,29.6,2.5,7.5,0,9.213,15.039,0.906,1,127,0.008,16,0.125984252,13/01/2013,61.7,12.1,23.6,2.6
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2014,RM,203314,23,13/05/2014,2014,5,,,,,,,,,,,,,,13/05/2014,,,,
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2015,RM,201415,23,27/02/2015,2015,2,31.5,29.5,15,7.5,0,12.547,13.271,1.238,1,107,0.009,13,0.121495327,27/02/2015,51.5,20.4,25.3,2.8
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2016,RM,203516,25,1/01/2016,2016,1,,,,,,,,,,,,,,1/01/2016,,,,
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2017,RM,201617,25,18/12/2016,2016,12,32.5,30.2,15,15,2.5,14.598,16.864,2.098,0,112,0,18,0.160714286,17/12/2016,58.4,24.6,14.8,2.2
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2018,RAP,203718,27,28/08/2018,2018,8,,,,,,,,,,,,,,28/08/2018,,,,
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2019,RM,201819,27,23/02/2019,2019,2,33,29.5,7.5,7.5,0,8.066,8.396,0.943,0,106,0,29,0.273584906,25/05/2019,78.97,8.27,11.76,1
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2020,RAP,203920,29,30/04/2020,2020,4,,,,,,,,,,,,,,30/04/2020,,,,
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2021,RM,202021,29,22/01/2021,2021,1,31,30,7.5,7.5,0,9.44,13.048,0.714,0,105,0,8,0.076190476,21/01/2021,67.68,14.74,15,2.57
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2022,RAP,204122,31,14/02/2022,2022,2,,,,,,,,,,,,,,14/02/2022,,,,
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2023,RM,204223,32,1/11/2023,2023,11,,,,,,,,,,,,,,1/11/2023,,,,
16060S,CA,M,MICHAELMAS REEF,-16.583333,146.016667,1,-16.54865,146.05,2024,RM,204324,33,3/03/2024,2024,3,,,,,,,,,,,,,,3/03/2024,,,,
